rating,job_title,company,location,salary,lat,lng,AI,AWS,Azure,Big-Data,C/C++,Data-Analysis,Data-Mining,Data-Warehouse,Hadoop,Hive,Java,Kafka,Linux,MATLAB,Machine-Learning,Microsoft-Office,Microsoft-SQL-Server,Natural-Language-Processing,NoSQL,Oracle,Pig,Python,R,SAS,SQL,Scala,Scripting,Spark,Tableau,TensorFlow
,Data Analyst A,ICF,"Fairfax, VA 22031",,"36.1488627,",-95.9844693,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
,Data Analyst,"Interos, Inc.","Arlington, VA",,"38.88202940000001,",-77.108884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
,"Planning, Policy, and Business Analyst","InSequence, Inc","Springfield, VA 22150",,"38.55331839999999,",-90.41544959999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Senior Data Analyst,"ENGINEERING SERVICES NETWORK, Inc.","Arlington, VA 22202",,"38.658755,",-77.29609620000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
,Business Intelligence Reporting Analyst,EAB,0,,"37.640078,",-77.4840849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
,Business Analyst,"AVER, LLC",0,,"38.8991095,",-77.0080599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,business analyst,DB IT,"Richmond, VA",82500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Energy Data Analyst,GridPoint,0,,"38.9591258,",-77.3565897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,Data Analyst (ID:7109715),"The Kenjya-Trusant Group, LLC",0,,"39.1917617,",-76.8143484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst - Metrics Background,"Apogee Integration, LLC",0,,"38.8739697,",-77.4622949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
,"Business, Data, and Systems Analyst (Business Analyst III)",Fairfax County Government,0,91626.5,"38.8541508,",-77.35658769999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Modeler/Intelligence Analyst,Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
,Senior Business Analyst,The College Board,0,,"33.9457156,",-84.1280623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analytics & Dashboard Visualization Specialist - Experi...,Guidehouse,0,,"39.330238,",-77.701533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
,Junior Data Analyst,Huntington Ingalls Industries (HII-MDIS),0,,"36.9882362,",-76.4371783,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
,Associate Data Analyst,EAB,0,,"37.640078,",-77.4840849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
,Data Analyst - Day,Chenega Corporation,0,,"29.5713269,",-98.5996656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,Inova Health System,0,,"38.8696401,",-77.22498909999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,"Attain, LLC",0,,"38.926447,",-77.225432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Senior Business Analyst - Card Partnerships,Capital One - US,0,,"33.4551489,",-94.0841658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
,Data Analyst,AETNA,0,,"32.9732208,",-96.7244859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
,Data Analyst/Applied Mathmatics,Systems Planning and Analysis,0,,"38.8323138,",-77.1200915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
,Data Analyst,CTR Management Group,"Arlington, VA",,"38.876247,",-77.23569599999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,Data Analyst,"CALIBRE Systems, Inc.",0,,"38.7690192,",-77.1608443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
,Data Analytics Manager - Business Intelligence,Freddie Mac,0,,"41.8860611,",-87.6359622,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
,Project Data Analyst I - Security,"Akima, LLC",0,,"38.9883016,",-104.80534190000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst SME,"Integral Consulting Services, Inc.",0,,"39.117775,",-77.181978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Associate, Federal Data Analysis",KPMG,0,,"36.1505449,",-95.9916448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
,Data Analyst,Information Gateways,0,,"38.8354457,",-77.43318590000001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
,Senior Data Analyst,ONE FEDERAL SOLUTION,0,,"38.9009704,",-77.0369452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
,Business Intelligence Analyst,LifeFuels,"Reston, VA 20190",,"38.9476246,",-77.3481455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,Business Analyst,Unisys,0,,"41.760679,",-87.745419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst,RiskSpan,0,,"38.893674,",-77.072626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
,Operations/Business Analyst (ServiceNow),Indev,"Reston, VA",87500.0,"35.1352425,",-89.9730574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Salesforce Data Analyst,Ciber Global,0,121680.0,"39.6068801,",-104.896105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Supply Chain Analyst,Anixter,0,,"36.0869279,",-95.83675670000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst,IntelliWare Systems,0,,"38.2292735,",-77.5020306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
,Business Analyst,Optima IT Solutions LLC,"Fairfax, VA",,"38.8575513,",-77.3382915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,"Business Analyst, Reporting",Grant Thornton,0,,"37.7117243,",-97.2224516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Decision Support Analyst (Data Analyst),Sentara Healthcare,0,,"38.4047055,",-78.8555724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst - ( Lab Technician ) Supporting the FBI Laborat...,Forfeiture Support Associates,0,,"39.0600726,",-77.46235159999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,"ServiceNow Business Analyst, Quality Analyst",Concepts It,"Vienna, VA 22182",112500.0,"38.916109,",-77.23014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Data Analyst,ABS,0,,"36.7132005,",-95.933417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
,Associate Cyber Security Data Analyst,Sony Corporation of America,0,,"41.041688,",-74.0654452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,Cyber Security Analyst,General Dynamics Information Technology,0,,"30.1665913,",-85.754776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Scientist Analyst - ELT Developer,LOCKHEED MARTIN CORPORATION,0,,"32.7734789,",-97.44679690000001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst - Evening Shift,Chenega Corporation,0,,"29.5713269,",-98.5996656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst,ERPi,0,,"38.876247,",-77.23569599999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Research Analyst,Engineering & Software Consultants,"Chantilly, VA",,"38.878944,",-77.4369714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,SQL Financial Data Analyst,ManTech International Corporation,0,,"32.9927741,",-117.26112649999999,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
,Help Desk Analyst,Deloitte,0,,"36.0730115,",-95.9228428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Pension Analyst,Plumbers and Pipefitters National Pension Fund,0,48672.0,"38.8096066,",-77.04020990000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst/DB/Cyber Data,BAE Systems,0,,"31.0982022,",-97.73076970000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
,Data Analyst/DB/Cyber Data,"Quasars, Inc.","Sterling, VA",109500.0,"38.8832552,",-77.0250959,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
,Data Analytics Specialist,CACI,0,,"38.566364,",-89.98484,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
,Data Scientist and Analyst,Salient CRGT,0,,"29.3831409,",-98.5609755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Project Data Analyst I,"Akima, LLC",0,,"38.9883016,",-104.80534190000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Project Data Analyst I - Security,"Akima, LLC",0,,"38.9883016,",-104.80534190000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Business Analyst,"iN2STEM Solutions, Inc.","Reston, VA",83228.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Web Analyst III,Sprint,0,,"36.292476,",-95.849811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0
,"Analyst, Sales Strategy & Operations",Salesforce,0,,"39.7659801,",-86.15659649999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
,"Data Analyst II, Information Management",Public Broadcasting Service,0,,"38.8550666,",-77.0498796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Sr. SAS Programmer Analyst I,Rapiditgain,"Herndon, VA",86000.0,"38.9535692,",-77.4247068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
,Data Analyst/Developer,"APOGEE INTEGRATION, LLC","Chantilly, VA 20151",,"38.8739697,",-77.4622949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
,Enrollment Data Analyst,Radford University,0,,"37.1382689,",-80.55062209999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
,Enrollment Data Analyst II - PS24832,"Anthem, Inc.",0,,"36.876494,",-76.20575440000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst - Metrics Background,"APOGEE INTEGRATION, LLC","Chantilly, VA 20151",,"38.8739697,",-77.4622949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
,Operational Risk Analyst II (HMDA Data and Reporting Analyst...,Navy Federal Credit Union,0,,"39.041379,",-96.8326892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,PROGRAM ANALYST (TRAIN & EQUIP),US Department of Defense,0,125762.0,"32.2816582,",-90.2904971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Credit Risk Data Analyst,National Cooperative Bank,0,,"38.8556199,",-77.048901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Public Health Analyst,Applied Memetics LLC,0,,"38.8806223,",-77.11095909999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
,Operations Data Analyst,Zamma Corporation,0,,"38.2013118,",-78.12797590000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
,PROGRAM ANALYST,US Department of the Navy,0,134771.5,"47.2161629,",-124.2037412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Operations Research Data Analyst,SAIC,0,,"36.8965367,",-93.57061999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,"Analyst, Data Integrity",Society for Human Resource Management,0,,"38.8043903,",-77.06113979999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Engineering Research Analyst,Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,NOC/SOC Enterprise Systems Analyst,"Phacil, LLC","Alexandria, VA",,"38.924893,",-77.236676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst,VISTA Technology Services,0,,"38.9303581,",-77.2180571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,"Sr Data Analyst/Epidemiologist Alexandria, VA US ID#14745",Cherokee Nation Businesses,0,,"36.1658866,",-95.76472120000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
,Data Security Analyst,"Discovery Communications, LLC",0,,"40.7568975,",-73.97038520000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
,Configuration and Data Management Analyst IV,Perspecta,0,,"32.7580889,",-117.20708359999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,"Business Process Analyst I, II, and III",Applied Memetics LLC,0,,"38.8806223,",-77.11095909999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Research Analyst,Market Connections,0,,"38.857543,",-77.3382753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,"Program Analyst, GS-343-9/11 MP",US Other Agencies and Independent Organizations,0,73985.5,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Governance Analyst,The Evolvers Group,"Arlington, VA",,"28.927634,",-81.191909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Fraud Data Analyst,MVM,0,,"39.0242646,",-77.4569172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,"Analyst, Risk Analytics",Sony Corporation of America,0,,"41.041688,",-74.0654452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
,Program Data Analyst (Public Health),Datastrong,"Arlington, VA",,"38.8734867,",-77.23243670000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Data Analyst,Parsons,0,,"37.34033840000001,",-95.2610838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,DEP Data Quality Analyst,Bechtel,0,,"29.844084,",-95.505794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
,"Financial and Data Analyst, Mid",Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst,Systems Planning and Analysis,0,,"38.8323138,",-77.1200915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
,Data Analyst III,Technology Ventures,0,,"38.92809219999999,",-77.21512320000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
,BI/ Tableau Consultant,Numerodata LLC,"Herndon, VA 20170",,"38.966038,",-77.369811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
,Evaluation Data Analyst,"GAP Solutions, Inc.",0,,"38.9549519,",-77.3883391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,Business Analyst,Vibrent Health,"Fairfax, VA",,"38.8626714,",-77.3640578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Programmer Analyst,SSA Tech,"Herndon, VA 20171",,"38.926837,",-77.2469992,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst*,"Integral Consulting Services, Inc.",0,,"39.117775,",-77.181978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
,Data Analyst,CACI,0,,"38.566364,",-89.98484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Business Analyst,"Acuity, Inc.","Reston, VA",,"38.952463,",-77.3510191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,GIS Analyst II,City of Fredericksburg,0,58979.0,"30.2545976,",-98.8800269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,"Product Analyst, Data, Security and Identity",Visa,0,,"30.4288429,",-97.75591779999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Big Data Analyst BSLEP7,E3/Sentinel,"Alexandria, VA",,"38.922413,",-77.2310945,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0
,Data Analyst/DB/Cyber Data,FWG Solutions,"Sterling, VA",,"38.9016276,",-77.04036359999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
,Developer/Data Analyst,TMT Digital,"McLean, VA 22102",,"41.3882711,",-81.938266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Competitive Assessment Analyst,Northrop Grumman,0,,"32.9271581,",-97.0138089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
,Data Analytics Associate,NACD (National Association of Corporate Directors),"Arlington, VA 22201",,"38.8912626,",-77.0831575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
,SQL BI Analyst with SalesForce exp,technocrafts,"Tysons, VA",140400.0,"29.8036893,",-95.2204386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
,Insight & Data Analyst,March of Dimes Foundation,0,,"37.98871,",-87.488724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,HR Data & Analytics Analyst,Leidos,0,,"38.6084848,",-90.24148259999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
,Intermediate Data Analyst,Huntington Ingalls Industries (HII-MDIS),0,,"36.9882362,",-76.4371783,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
,Data Quality Analyst / DBA / Cyber Data,BAE Systems,0,,"31.0982022,",-97.73076970000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
,GIS Cartographer/Analyst,MacroSys,"Arlington, VA 22209",,"38.8975583,",-77.07127779999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Analyst - Data Analytics- Metrics,Armatus Solutions,"Chantilly, VA",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
,Data Analyst,GTL,0,,"38.9539683,",-77.3581256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst,Hampton University,0,,"37.0228392,",-76.3343603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analyst/Developer - STK Background,"Apogee Integration, LLC",0,,"38.8739697,",-77.4622949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
,Geospatial Data Analyst,Darkhorse Geospatial LLC,"Springfield, VA",,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
,USMS Data Analyst,Tuba Group Inc,"Arlington, VA",,"38.857833,",-77.1418337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,TRANSPORTATION DATA MANAGEMENT INTERN,"Arlington County, VA",0,48162.5,"38.8816208,",-77.0909809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Digital Marketing Analyst,Klik Media,"Arlington, VA 22203",,"38.8804819,",-77.1109416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Project Data Analyst Associate (Secret clearance),"Akima, LLC",0,,"38.9883016,",-104.80534190000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Master Data Management Analyst,Bechtel,0,,"29.844084,",-95.505794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Scientist/Analyst,ManTech International Corporation,0,,"32.9927741,",-117.26112649999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Supervisory Program Analyst,US Department of Defense,0,134771.5,"32.2816582,",-90.2904971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Production Data Analyst,Eldor Corporation SPA,0,,"37.4389678,",-79.9175272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Data Analytics Internship,Kearney & Company,0,,"38.8049107,",-77.0596309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Systems Analyst,MAXIMUS,0,,"37.6989117,",-97.4438698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Health Systems Data Analyst,Logistics Management Institute,0,,"37.0918096,",-76.4670789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
,Data Center Logistics Analyst,Facebook,0,,"36.7724892,",-94.9272491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,Data Scientist/Modeling Analyst Positions (TS REQUIRED),NetImpact Strategies,0,,"38.90775,",-77.208235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,Evaluation Data Analyst,CTR Management Group LLC,"Arlington, VA 22204",,"38.876247,",-77.23569599999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Federal - Agile/Data/Product Analyst,Accenture,0,,"36.3811006,",-94.1718942,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
