rating,job_title,company,location,salary,lat,lng,skills
,Business Analyst,WGL,0,,"38.8807495,",-77.0266878,"SQL,R,Tableau,Microsoft-Office"
,Business Analyst,Intrepid,0,,"40.7645266,",-73.9996076,"R,AI"
,Data Analyst,Kinsale Management Inc,"Richmond, VA 23230",,"37.5902661,",-77.4891204,"SQL,R,Oracle"
,Business Analyst,SOSi,0,,"38.9439929,",-77.3358494,R
,Business Analyst,Leidos,0,,"38.6084848,",-90.2414826,"SQL,R,AI,Azure,Microsoft-Office"
,"ServiceNow Business Analyst, Quality Analyst",Concepts It,"Vienna, VA 22182",112500,"38.916109,",-77.23014,"SQL,R"
,ITIL Process Specialist/ Business Analyst III,Syneren Technologies Corporation,0,,"38.8894685,",-77.0821774,R
,Business Analyst,ERPi,0,,"38.876247,",-77.235696,"R,Microsoft-Office"
,Lead Business Intelligence Reporting Specialist,"CGI Group, Inc.",0,,"45.43494,",-75.6048154,R
,Patient Financial Services Business Analyst,Inova Health System,0,,"38.8696401,",-77.2249891,R
,Business Operations Analyst,DAI Management Consultants,"Arlington, VA 22201",,"40.404373,",-80.09241,"R,Tableau,AI,Microsoft-Office"
,"Business Analyst, Integrated Events",Cvent,0,,"38.9218622,",-77.2333179,
,Data Curator/Quality Control Analyst,KBRWyle,0,,"32.9026232,",-80.0210655,"Python,SQL,R"
,Data Analyst,CHOISYS TECHNOLOGY INC,0,,"39.0608871,",-77.4632868,SQL
,Mid-Level Data Analyst,"Assured Information Security, Inc. (AIS)",0,,"43.222277,",-75.418003,"Python,Machine-Learning,R,Java"
,Financial Analyst,Hornschuch Stolzenau GmbH,"Newport News, VA",,"52.5261018,",9.0789344,R
,Business Analyst,"CGI Group, Inc.",0,,"45.43494,",-75.6048154,R
,Salesforce Business Analyst,Indev,"Crystal City, VA",90000,"35.1352425,",-89.9730574,"R,Azure"
,Business Process Analyst - TS/SCI with Poly,Leidos,0,,"38.6084848,",-90.2414826,R
,Configuration and Data Management (C&DM Analyst),"Analytical Mechanics Associates, Inc.","Hampton, VA",,"37.0543087,",-76.4084898,R
,Planning Policy and Business Analyst,"FGS, LLC",0,,"38.5283512,",-76.9793192,R
,Financial Intelligence Exploitation and Expertise Analyst,Core One,"McLean, VA",,"34.760206,",-84.9686689,"R,Microsoft-Office"
,Functional Data Management and Policy Analyst,Artlin Consulting,0,,"38.8571631,",-77.3811605,"SQL,R,Microsoft-Office"
,Senior Data Strategist,WillowTree,0,,"42.2996743,",-83.7179351,R
,Business Analyst,Archimedes Global,"Alexandria, VA",,,,"R,Microsoft-Office"
,Provider Data Analyst,naviHealth,0,,"36.032976,",-86.8054067,"SQL,R,Tableau,SAS"
,Financial Analyst,Food City | K-VA-T Food Stores Inc,0,,"39.0955319,",-94.7008384,
,Data Analytics Specialist,Logistics Management Institute,0,,"37.0918096,",-76.4670789,"R,SAS,Microsoft-Office"
,Metrics & Data Analyst,Epsilon Systems Inc,0,,"32.8297004,",-117.1324318,"R,Microsoft-Office"
,Business Intelligence Analyst,Delta Dental of Virginia,0,,"37.2200383,",-79.9858527,"SQL,R"
,Sr. Data Analyst,PRA Group,0,,"36.839772,",-76.212773,"SQL,R,Oracle,Microsoft-Office"
,BI Administrator -F33741,SyApps LLC,0,,"38.9535692,",-77.4247069,"R,Tableau"
,Functional Analyst (Subject Matter Expert),"Itility, LCC",0,,"38.9557366,",-77.3769963,R
,Data Analyst,VCU Health System,0,,"36.8025156,",-78.4611046,R
,TITLE METRICS AND DATA ANALYST,"T-Solutions, Inc.",0,,"36.7879257,",-76.2324229,R
,CLOVERSTACK/R3 INTEL ANALYST (CI) - Level 5,Pathoras Corporation,"Chantilly, VA",,"38.8743978,",-77.3099971,"R,Microsoft-Office"
,Business Operations Analyst,Social Impact,0,,"38.890259,",-77.086823,"R,Tableau"
,"Business Analyst Trainer (Camatasia, JIRA, Atlassian product...",NikSoft Systems Corp.,"Alexandria, VA",,"38.952919,",-77.34028,R
,"ServiceNow Business Analyst, Quality Analyst",Concepts It,"Vienna, VA 22182",,"38.916109,",-77.23014,"SQL,R"
4.2,Program Analyst,US Department of Justice,0,,"38.893157,",-77.0250362,"R,AI"
4.5,Data Analyst - Metrics Background,"Apogee Integration, LLC",0,,"38.8739697,",-77.4622949,"Python,R"
3.9,"Financial and Data Analyst, Mid",Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,R
3.7,Business Analyst,Inova Health System,0,,"38.8696401,",-77.2249891,"R,AI"
3.9,Agile Business Analyst,Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,R
3.3,Business Analyst,ECS Federal LLC,0,,"38.87604960000001,",-77.2370503,"R,Microsoft-Office"
3.5,Business Analyst - Jr,Qbase,0,,"38.94839839999999,",-77.3617907,R
4,Staff Business Process Analyst,Northrop Grumman,0,,"32.9271581,",-97.0138089,"R,AWS"
3.9,"Health Economic and Data Analyst, Senior",Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,R
,Business Analyst,Kastling Group,"Arlington, VA 22202",,"38.8556199,",-77.048901,R
3.8,Sr Business Analyst,REI Systems,0,,"38.9839257,",-77.4326623,R
3.9,"Business Analyst, Senior",Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,"R,Tableau"
4,"Business Analyst, Salesforce",George Washington University,0,,"38.8997145,",-77.0485992,"R,AI"
,Business Analysts - Mortgage Banking,PMG Global,"Herndon, VA 20171",,"38.9535692,",-77.4247068,R
,Forensic DNA Analyst,SNA International,"Alexandria, VA",,"38.8118274,",-77.0441853,R
4,Business Data Analyst,InnovaSystems International,0,,"32.784664,",-117.1258381,R
4.3,FINANCIAL MANAGEMENT ANALYST,US Department of the Navy,0,,"47.2161629,",-124.2037412,R
4.1,Financial Data and Reporting Analyst,The Rector & Visitors of the University of Virginia,0,,"38.0387022,",-78.5089551,R
3.7,SeviceNow Business Analyst,Cambridge Associates LLC,0,,"32.7876544,",-96.7992336,R
3.6,Analyst - Care Management Data & Analytics,Riverside Health System,0,,"37.08723800000001,",-76.474564,R
3.8,Business Analyst,Capgemini Government Solutions,0,,"38.8847398,",-77.0293694,R
4,Logistics Analyst,DynCorp International LLC.,0,,"32.9754655,",-97.3105657,"SQL,R,Data-Analysis"
,Sales Operations Analyst,Semantic AI,"Alexandria, VA",,"32.7229958,",-117.2207737,"R,AI"
4,Portfolio Business Analyst,Perfecta,0,,"38.7771321,",-77.1767587,"R,Microsoft-Office"
,Program Analyst,Catalyst Solutions LLC,"Stafford, VA 22554",,"36.14805460000001,",-86.6895131,R
,Data Analyst - Full Time,TekSynap,"Richmond, VA",,"38.96282619999999,",-77.3549659,"Python,Machine-Learning,R,SAS,AI,TensorFlow"
4.9,Business Analyst,Summit Information Solutions,0,,"34.7122353,",-86.681961,R
3.8,Information Technology Data and Database Analyst - TS/SCI wi...,Leidos,0,,"38.6084848,",-90.2414826,R
,Data Analyst and Support Technician,"DAO Emerging Technologies, Inc","Virginia Beach, VA 23452",,"36.8146609,",-76.0627151,"R,Microsoft-Office"
,Operations Research Analyst Jr.,"Technical Management Resources, Inc.","Arlington, VA",,"38.8249043,",-77.3124966,R
3.2,Business Analyst,CollabraLink Technologies,0,,"38.9282063,",-77.2370658,R
3.8,Data Analyst,Frontier Technology Inc.,0,,"34.7335411,",-86.6554759,"Python,R,Tableau"
4.4,Operations Research Analyst,US Department of the Army,0,,"38.9273849,",-77.0125444,"R,AI,Data-Analysis"
3.1,"Data Analyst, Data Products",United Network for Organ Sharing,0,,"37.547865,",-77.434645,"SQL,R,Java,Tableau,SAS"
3.9,"Data Science/Operations Research Analyst, Lead",Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,"Python,R,Java"
4,Business Analyst,Artlin Consulting,0,,"38.8571631,",-77.3811605,R
3.9,"Business Data Analyst, ERP",Newport News Public Schools,0,,"37.1476614,",-76.5719414,"SQL,R"
3.6,Finance Data Analytics Analyst,Smithfield Foods,0,,"41.2082645,",-95.9611946,"SQL,R"
3.6,Business Intelligence Analyst,Cerner Corporation,0,,"39.149929,",-94.5458166,R
3.7,Marketing Cloud Business Analyst,Acumen Solutions,0,,"41.4051323,",-81.6642305,R
4,Technical Business Analyst,Bay State,0,,"42.4072107,",-71.3824374,"SQL,R,Java,Oracle,Linux"
5,Data Analyst - TS or TS/SCI Required,Phoenix Operations Group,0,,"39.3328569,",-77.0246222,"Python,Machine-Learning,R,Spark,Java,Big-Data,Scala"
4.3,Business Analyst,"Spry Methods, Inc",0,,"38.9320167,",-77.2351591,R
3.8,Management & Program Analyst,US Department of Homeland Security,0,,"39.2957,",-94.680862,R
3.6,Business Analyst,TransVoyant,0,,"38.7906226,",-77.0591906,"R,Java"
3.7,Salesforce Business Analyst - Nonprofit,Acumen Solutions,0,,"41.4051323,",-81.6642305,R
3.7,Data Analytics & Automation Associate,BDO,0,,"36.032927,",-95.922882,"SQL,Machine-Learning,R,Tableau,SAS,AWS,Data-Warehouse,Microsoft-SQL-Server,Azure"
3.7,Logistics Analyst,"Kalman & Company, Inc.",0,,"36.8322462,",-76.0714334,R
,Sr Data Analyst,Hanu Soft,"Richmond, VA 23228",,"37.6165961,",-77.4921706,"SQL,R,SAS,Oracle"
4.2,Business Analyst - Student Experience Redesign,George Mason University,0,,"38.8336468,",-77.3146731,R
3,Business Analyst,1901 Group,0,,"37.2053258,",-80.417065,R
5,Business Analyst LMS,EmeSec Incorporated,0,,"38.9541762,",-77.4017439,R
4.3,Data Analyst (Statistics),CHOISYS TECHNOLOGY INC,0,,"39.0608871,",-77.4632868,"SQL,R,SAS"
,Procurement Analyst - Junior,Design To Delivery Inc,"Arlington, VA 22203",,"38.989236,",-77.096719,"SQL,R,Oracle"
3.5,Junior Financial Analyst,RMA Associates,0,,"38.88305829999999,",-77.1155569,"R,Microsoft-Office"
3.9,Jr. Program Analyst,Systems Planning and Analysis,0,,"38.8323138,",-77.1200915,"R,Microsoft-Office"
3.9,Lead Business Analyst,CareFirst BlueCross BlueShield,0,,"38.901131,",-77.006841,R
3.7,Program Business Analyst,Speedcast Government,0,,,,R
3.6,ERP Data Analyst/Report Writer,Moog Inc.,0,,"35.43972610000001,",-97.4225901,"SQL,R,Microsoft-Office"
3.7,MSC - Purchase/Financial Data Analyst,PAI,0,,"43.6478303,",-79.3888174,"R,Oracle"
3.8,Business Analyst,Sentara Healthcare,0,,"38.4047055,",-78.8555724,"R,Microsoft-Office"
3.8,Business Analyst,Fulcrum,0,,"36.0794939,",-95.852553,R
4,Business Analyst,KEYW Corporation,0,,"39.1513688,",-76.7481644,R
3.8,Logistics Analyst,IPKeys Technologies LLC,0,,"38.4750744,",-77.4316232,R
3.6,BUSINESS ANALYST,Vectrus,0,,"38.8996411,",-104.8735324,"R,Microsoft-Office"
,IT Business Analyst,"Lynch Consultants, LLC","Arlington, VA 22209",,"38.8956975,",-77.0729504,R
4.1,Business Analyst,"Synectics for Management Decisions, Inc",0,,"38.8955261,",-77.0699222,R
4.3,Business Analyst (Journeyman),Knowesis Inc.,0,,"38.8734867,",-77.2324367,"R,AI"
,Business Analyst (Labor Markets & Education),Vemo Education,"Arlington, VA 22209",,"38.8938579,",-77.0764589,"SQL,R,Tableau"
3.2,Power BI Analyst- Workforce Analytics,DXC,0,,"35.0417332,",-92.4312902,SQL
3.8,Business Analyst III,"Pyramid Systems, Inc.",0,,"38.8807112,",-77.2332563,R
4,Principal Business Analyst - FPRP,Northrop Grumman,0,,"32.9271581,",-97.0138089,"R,Microsoft-Office"
3,Sr. Data Analyst/Statistician,Aptive Resources,0,,"38.8049868,",-77.0442789,"Python,SQL,R,Java,Tableau"
,Sr. Data Analyst – Market Research,BioInformatics Inc.,"Arlington, VA 22201",,"38.8787815,",-77.1113951,R
3.3,"Sr Analyst, Risk Adjustment and Quality Data Governance",Evolent Health,0,,"41.8076003,",-88.0684984,"Python,SQL,R,Java,SAS"
,"HRIS Analyst, Workday",Block.one,"Arlington, VA",,"42.0224829,",-93.6473568,R
3.4,Oracle EBS Technical Analyst,Concept Plus,0,,"38.86404599999999,",-77.367504,"SQL,R,Oracle"
3.8,Data Analyst (Secret Clearance),General Dynamics Information Technology,0,,"30.1665913,",-85.754776,"Python,Machine-Learning,R,Java"
,Information Assurance Policy Analyst,"Invictus International Consulting, LLC","Reston, VA 20191",,"38.8137,",-77.039085,R
3.7,MSC - Data Analyst III,PAI,0,,"43.6478303,",-79.3888174,"SQL,R"
,Criminal Justice Planner/Analyst,"City of Harrisonburg, VA","Harrisonburg, VA",,"38.4495688,",-78.8689155,"R,AI,Microsoft-Office"
3.3,Analyst - Ops,MAXIMUS,0,,"37.6989117,",-97.4438698,R
4.3,Agile Business Analyst,Excella Consulting,0,,"37.200501,",-80.4093754,R
4.3,Business Systems Analyst,BRMi,0,,"38.9612906,",-77.0866478,"SQL,R,Java"
3.6,HQ Junior Business Analyst,"ITA International, LLC",0,,"37.100464,",-76.4874344,R
4.1,AppD Salesforce Business Analyst 1268421,Cisco Careers,0,,,,"R,AI"
4,Data Analyst - TS Clearance,AMERICAN SYSTEMS,0,,"39.044103,",-94.524164,"R,MATLAB"
3.4,Business Analyst,Guidehouse,0,,"39.330238,",-77.701533,"R,Tableau,Oracle"
3.8,Policy & Business Analyst,ERPi,0,,"38.876247,",-77.235696,R
3.9,Business Analyst / Business Operations,CACI,0,,"38.566364,",-89.98484,"R,Oracle"
3.9,Business Analyst Level 2,CACI,0,,"38.566364,",-89.98484,"R,Oracle"
,Business Process Analyst IV,LTM INC.,"Fort Belvoir, VA 22060",,"38.7539801,",-77.4499383,"R,Microsoft-Office"
5,Data & ETL Systems Analyst,"ADS, Inc.",0,,"36.8278027,",-76.0677414,"SQL,R,Oracle"
3.6,Program Control Analyst Staff-Taiwan,VSE Corporation,0,,"33.451889,",-93.9996388,R
,Business Analyst,Synectics for Management Decisions Inc,"Alexandria, VA",,"38.8955261,",-77.0699222,"R,Data-Warehouse"
,Business Analyst - Communications Strategy SME,Networking & Engineering Technologies (N.E.T.),"Woodbridge, VA 22192",,"43.105564,",-89.524628,Microsoft-Office
,Data Analyst,Fresh Gravity,"McLean, VA",,"38.8944868,",-77.0703873,"Python,SQL,Machine-Learning,R,SAS,Azure"
4,Sr. Business Analyst - Card Strategy,Capital One - US,0,,"33.4551489,",-94.0841658,"SQL,R"
3.2,Business Analyst,Cambridge International Systems,0,,"38.8900404,",-77.0866741,R
4.6,SENIOR BUSINESS ANALYST,Procentrix,0,,"38.954248,",-77.4017545,"R,Microsoft-Office"
3.4,Business Operations Analyst II,Peraton,0,,"38.956455,",-77.399457,R
,Business Analyst,SingleStone,"Glen Allen, VA 23060",,"34.047096,",-118.253667,
3,Workforce Analyst CSRSE,"Faneuil, Inc.",0,,"37.0256858,",-76.3412472,"R,Microsoft-Office"
3.9,Business Analyst,Medical Center (NDC) - Health Center,0,,"36.8585383,",-76.3057739,"SQL,R,Microsoft-Office"
3.9,Business Analyst,ABS,0,,"36.7132005,",-95.933417,R
3.7,Business Analyst,"Kalman & Company, Inc.",0,,"36.8322462,",-76.0714334,R
3.7,Agile Business Analyst,"Digital Management, LLC",0,,"42.3664263,",-71.0896385,R
,Professional Business Analyst,Anglicotech LLC,"Arlington, VA 22201",,"33.7769124,",-84.387057,R
,Business Analyst,Emergent Holdings,"Glen Allen, VA 23060",,"42.7353219,",-84.549953,R
,Business Analyst,"Advantasure, Inc.","Glen Allen, VA 23060",,"37.6505367,",-77.5807888,R
3.5,Senior Research Analyst - Child Welfare,ICF,0,,"36.1488627,",-95.9844693,"R,Tableau"
,Business Analyst,U.Group,"Arlington, VA",,"40.2487034,",-76.8648549,"SQL,R,Data-Mining,AI,Microsoft-Office"
,Business Analyst,IBaseIT,"Chester, VA 23836",,"17.4557812,",78.3761375,
4,"Sales Analyst, Marketing Analytics (SQL)",EAB,0,,"37.640078,",-77.4840849,"SQL,R"
3.6,2020 - Summer - Consulting Intern - Business Intelligence,RSM US LLP,0,,"39.039828,",-94.58695,"SQL,R,Microsoft-SQL-Server,Data-Analysis"
3.7,"Consultant, Logsitics Development - Claims Analyst",CarMax,0,,"36.0304486,",-95.8845248,R
,Business Analyst,Sanford Federal,"Quantico, VA",,"35.7799621,",-78.633881,R
,Business Process Analyst,"People, Technology & Processes","Fort Eustis, VA",,"27.9811833,",-82.3565827,"SQL,R"
4,Data Visualization Specialist / Staff Officer,SAIC,0,,"36.8965367,",-93.57062,"R,Tableau,AI,Microsoft-Office"
4,Business Intelligence Analyst (TS/SCI),Deloitte,0,,"36.0730115,",-95.9228428,R
3.6,Sr. Business Intelligence Analyst (w/ Finance Skills),Ellucian,0,,"33.1056134,",-96.8299915,"SQL,R,Java,Tableau,Data-Warehouse"
3.9,IT Business Analyst II,Kettler,0,,"38.8785361,",-77.1094322,R
4,Business Analyst,Macro Solutions,0,,"38.895531,",-76.994737,"R,Tableau,Oracle"
,Criminal Justice Planner/Analyst,Rockingham County Virginia,"Rockingham County, VA",,"38.5825919,",-78.8835548,"R,AI,Microsoft-Office"
3.7,Business Analyst – MFA Shared Services,Exostar LLC,0,,"38.960011,",-77.42255,R
3.5,Business Analyst,NTT DATA Services,0,,"33.0855113,",-96.8373073,R
3.9,Blue Team and Verification and Validation Analyst,Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,R
4,Business Analyst,The MIL Corporation,0,,"38.9456825,",-76.7231267,R
,"Planning, Policy, Business Analysts",KAPS Solutions,"Springfield, VA",,,,
,Jr. Business Analyst,eBallot,"Arlington, VA",,"38.8582378,",-77.0510267,"R,Microsoft-Office"
3.6,Business Operations Analyst,"immixGroup, Inc.",0,,"38.925341,",-77.2362942,"SQL,R"
2.6,Senior Inventory & Process Analyst (Sales Organization),Lidl US,0,,"38.8437765,",-77.0521563,R
,Policy and Business Analyst,"Big Sky Associates, Inc.","Springfield, VA 22150",,"38.9039585,",-77.0470179,R
3.5,Business Systems Analyst (Agile),ICF,0,,"36.1488627,",-95.9844693,R
2.3,Scrum Master/Business Analyst,Clarus Group,0,,"38.93122899999999,",-94.695039,R
,Business Analyst,HN Consulting,"Arlington, VA",,"39.9112224,",-85.9872303,R
3.3,Senior Business Analyst,ECS Federal LLC,0,,"38.87604960000001,",-77.2370503,"R,Microsoft-Office"
3.9,"Business Analyst, Lead",CACI,0,,"38.566364,",-89.98484,R
4.2,Project Manager/Business Analyst for Academic Innovation and...,George Mason University,0,,"38.8336468,",-77.3146731,"R,Microsoft-Office"
3.9,Legal Operations Analyst,Virginia Department of Transportation,0,,"37.2840991,",-80.0560085,R
4,Cyber Data Analysis Developer,ManTech International Corporation,0,,"38.8602274,",-77.3629818,"Python,SQL,R,Java,Data-Analysis"
,Business Analyst,DURAMTECH,"Arlington, VA 22202",,"35.9752899,",-78.880932,R
,Senior Salesforce Business Analyst,NFuzionIT,"Arlington, VA",,"38.27168169999999,",-85.7506432,R
3.3,Sr. Financial Analyst,MAXIMUS,0,,"37.6989117,",-97.4438698,R
4.8,All Source Counter Terrorism Intelligence Analyst,"TechINT Solutions Group, LLC",0,,"38.6688482,",-78.4136819,"R,AI,Microsoft-Office"
4,Business Analyst,Customer Value Partners,0,,"39.4033827,",-76.5737025,R
3.9,USMTF Data Analyst,Oasis Systems LLC,0,,"42.4748686,",-71.2164952,R
3.5,Warehouse Mgt System (WMS) Business Analyst,Republic National Distributing Company (RNDC),0,,"39.5710177,",-104.9923718,"SQL,R,Microsoft-Office"
5,IT Functional Analyst,VISTA Technology Services,0,,"38.9303581,",-77.2180571,"SQL,R,Oracle"
3.5,Business Analyst,Virginia Farm Bureau,0,,"37.6111491,",-77.6495297,R
3.6,Bus Intel Analyst II,VCU Health System,0,,"36.8025156,",-78.4611046,"SQL,R,Tableau,SAS"
3.2,Business Analyst,Quality Transportation Services,0,,"37.6253783,",-77.3838882,R
,Business Analyst,Silverchair Science and Communications,"Charlottesville, VA 22902",,"38.0297692,",-78.4796566,"SQL,R"
,Business Process Analyst,MDW Associates,"Arlington, VA 22203",,"38.941318,",-77.157606,R
,CLOVERSTACK/R3 INTEL ANALYST (OA) – LEVEL 5,Pathoras Corporation,"Chantilly, VA",,"38.8743978,",-77.3099971,"R,Microsoft-Office"
4.1,Financial Analyst,The Rector & Visitors of the University of Virginia,0,,"38.0387022,",-78.5089551,"R,Tableau,Oracle"
4,"Manager, Data & Analytics",KPMG,0,,"36.1505449,",-95.9916448,R
2.6,Manager - Data Scientist (Business Intelligence & Advanced A...,Lidl US,0,,"38.8437765,",-77.0521563,"Python,SQL,R,Hadoop,Spark,Hive"
3.9,AEGIS Data Analysis Center (DAC) Operator,BAE Systems,0,,"31.0982022,",-97.7307697,"R,Linux,Data-Analysis"
3.9,Business Analyst,"Antech Systems, Inc.",0,,"36.7590434,",-76.2591186,R
3.9,Tactical Data Link (TDL) Analyst,Oasis Systems LLC,0,,"42.4748686,",-71.2164952,R
3.8,"Data Science and Analytics Program Director, TS SCI w/Poly R...",General Dynamics Information Technology,0,,"30.1665913,",-85.754776,R
3.4,Senior Business Analyst,Daikin Applied,0,,"45.003991,",-93.452846,"R,Oracle"
3.5,Business Analyst,Photon,0,,"32.9135653,",-96.8903546,R
3.9,IT Business Analyst,Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,"R,Tableau,Microsoft-Office"
,Budget Analyst,"NextStep Technology, Inc.","Arlington, VA 22204",,"38.71214,",-77.21422,"R,Data-Warehouse,Microsoft-Office"
3.8,BUSINESS ANALYST B,City of Newport News,0,,"37.0870821,",-76.4730122,R
3.5,Supply Chain Apps&Data Analyst,Mary Washington Healthcare,0,,"38.3108853,",-77.4832459,"R,Microsoft-Office"
4,Senior Business Analyst-Strategic Planning,SAIC,0,,"36.8965367,",-93.57062,"R,AI"
2.7,(C) SIS Data Management Analyst - 150513,TMMG,0,,"41.2950785,",-80.7572844,R
4.1,Junior Business Analyst/Requirements Engineer,"The Buffalo Group, LLC",0,,"38.9436708,",-77.3237613,"R,AI"
4.3,Communications Lead/Analyst,Definitive Logic,0,,"38.88332339999999,",-77.1169652,R
3.6,Integration Business Analyst,TransVoyant,0,,"38.7906226,",-77.0591906,"R,Oracle"
3.4,Salesforce Business Analyst / Admin,SE Solutions,0,,"38.9207928,",-77.2285702,R
